Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Rural 50-69,2015,Lower Bound,,,,,,Rural 50-69 - Average minutes of work-related physical activity,Rural,9.875
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Rural 50-69,2015,Upper Bound,,,,,,Rural 50-69 - Average minutes of work-related physical activity,Rural,4.031
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Rural  18-69,2015,Estimated,,,viz_age_area,Average minutes of work-related physical activity per day,,Rural  18-69 - Average minutes of work-related physical activity,Rural,9.884
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average minutes of work-related physical activity,Rural,9.875
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Average minutes of work-related physical activity,Rural,9.875
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 18-29,2015,Estimated,,,viz_age_area,Average minutes of work-related physical activity per day,,Urban 18-29 - Average minutes of work-related physical activity,Urban,5.426
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 18-29,2015,Lower Bound,,,,,,Urban 18-29 - Average minutes of work-related physical activity,Urban,9.884
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 18-29,2015,Upper Bound,,,,,,Urban 18-29 - Average minutes of work-related physical activity,Urban,9.875
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 30-49,2015,Estimated,,,viz_age_area,Average minutes of work-related physical activity per day,,Urban 30-49 - Average minutes of work-related physical activity,Urban,5.426
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 30-49,2015,Lower Bound,,,,,,Urban 30-49 - Average minutes of work-related physical activity,Urban,9.884
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 30-49,2015,Upper Bound,,,,,,Urban 30-49 - Average minutes of work-related physical activity,Urban,9.875
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 50-69,2015,Estimated,,,viz_age_area,Average minutes of work-related physical activity per day,,Urban 50-69 - Average minutes of work-related physical activity,Urban,5.426
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 50-69,2015,Lower Bound,,,,,,Urban 50-69 - Average minutes of work-related physical activity,Urban,9.884
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban 50-69,2015,Upper Bound,,,,,,Urban 50-69 - Average minutes of work-related physical activity,Urban,9.875
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban  18-69,2015,Estimated,,,viz_age_area,Average minutes of work-related physical activity per day,,Urban  18-69 - Average minutes of work-related physical activity,Urban,5.426
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban  18-69,2015,Lower Bound,,,,,,Urban  18-69 - Average minutes of work-related physical activity,Urban,9.884
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Age by Area,Urban  18-69,2015,Upper Bound,,,,,,Urban  18-69 - Average minutes of work-related physical activity,Urban,9.875
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Area,Rural,2015,Estimated,145.83,,viz_area,Average minutes of work-related physical activity per day,,Rural - Average minutes of work-related physical activity,Total,4.938
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Area,Rural,2015,Lower Bound,134.81,,,,,Rural - Average minutes of work-related physical activity,Total,11.46
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Area,Rural,2015,Upper Bound,156.85,,,,,Rural - Average minutes of work-related physical activity,Total,9.518
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Area,Urban,2015,Estimated,161.18,,viz_area,Average minutes of work-related physical activity per day,,Urban - Average minutes of work-related physical activity,Total,4.938
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Area,Urban,2015,Lower Bound,149,,,,,Urban - Average minutes of work-related physical activity,Total,11.46
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Area,Urban,2015,Upper Bound,173.36,,,,,Urban - Average minutes of work-related physical activity,Total,9.518
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Sex,Men,2015,Estimated,183.2,,viz_sex,Average minutes of work-related physical activity per day,table_total,Men - Average minutes of work-related physical activity,Total,4.938
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Sex,Men,2015,Lower Bound,167.9,,,,table_total,Men - Average minutes of work-related physical activity,Total,11.46
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Sex,Men,2015,Upper Bound,198.4,,,,table_total,Men - Average minutes of work-related physical activity,Total,9.518
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Sex,Women,2015,Estimated,124.8,,viz_sex,Average minutes of work-related physical activity per day,table_total,Women - Average minutes of work-related physical activity,Total,4.938
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Sex,Women,2015,Lower Bound,111.1,,,,table_total,Women - Average minutes of work-related physical activity,Total,11.46
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Sex,Women,2015,Upper Bound,138.4,,,,table_total,Women - Average minutes of work-related physical activity,Total,9.518
Average minutes of work-related physical activity per day,Average minutes of work-related physical activity,Sex by Age,Men 18-29,2015,Estimated,187.4,,viz_men_age,Average minutes of work-related physical activity per day,,Men 18-29 - Average minutes of work-related physical activity,Men,11.46
