Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Sex by Area,Rural Women,2015,Upper Bound,9.733,,,,Women,9.258
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban Age Group 1,2015,Upper Bound,2.629,,,,Urban,9.733
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural Age Group 1,2015,Upper Bound,3.377,,,,Rural,2.629
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban Age Group 2,2015,Upper Bound,1.819,,,,Urban,9.733
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural Age Group 2,2015,Upper Bound,2.677,,,,Rural,2.629
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban Age Group 3,2015,Upper Bound,11.56,,,,Urban,9.733
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural Age Group 3,2015,Upper Bound,9.073,,,,Rural,2.629
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban Age Group 4,2015,Upper Bound,2.886,,,,Urban,9.733
Prevalence of self-reported hypertension within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural Age Group 4,2015,Lower Bound,9.258,,,,Rural,11.41
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Total,Total,2015,Estimated,9.56,11815173,viz_total,Percentage who are currently taking any medication for hypertension prescribed by a health worker,"",
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex,Men,2015,Estimated,2.651,3276362,viz_sex,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Total,9.56
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex,Women,2015,Estimated,15.85,19588963,viz_sex,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Total,9.56
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,Age Group 1,2015,Estimated,18.1,22369731,viz_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Total,9.56
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,Age Group 2,2015,Estimated,50.23,62079093,viz_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Total,9.56
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,Age Group 3,2015,Estimated,90.62,111996963,viz_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Total,9.56
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,Age Group 4,2015,Estimated,10.29,12717377,viz_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Total,9.56
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Area,Urban,2015,Estimated,30.2,37324082,viz_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Total,9.56
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Area,Rural,2015,Estimated,57.06,70520268,viz_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Total,9.56
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 1,2015,Estimated,1.558,1925527,viz_women_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Women,15.85
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 2,2015,Estimated,39.66,49015665,viz_women_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Women,15.85
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 3,2015,Estimated,15.07,18624964,viz_women_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Women,15.85
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 4,2015,Estimated,21.68,26794241,viz_women_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Women,15.85
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 1,2015,Estimated,9.56,11815173,viz_men_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Men,2.651
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 2,2015,Estimated,2.651,3276362,viz_men_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Men,2.651
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 3,2015,Estimated,15.85,19588963,viz_men_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Men,2.651
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 4,2015,Estimated,18.1,22369731,viz_men_age,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Men,2.651
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2015,Estimated,50.23,62079093,viz_sex_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Men,2.651
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2015,Estimated,90.62,111996963,viz_sex_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Men,2.651
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2015,Estimated,10.29,12717377,viz_sex_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Women,15.85
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2015,Estimated,30.2,37324082,viz_sex_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Women,15.85
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 1,2015,Estimated,57.06,70520268,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Urban,30.2
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural Age Group 1,2015,Estimated,1.558,1925527,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Rural,57.06
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 2,2015,Estimated,39.66,49015665,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Urban,30.2
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural Age Group 2,2015,Estimated,15.07,18624964,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Rural,57.06
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 3,2015,Estimated,21.68,26794241,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Urban,30.2
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural Age Group 3,2015,Estimated,9.56,11815173,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Rural,57.06
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 4,2015,Estimated,2.651,3276362,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Urban,30.2
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age by Area,Rural Age Group 4,2015,Estimated,15.85,19588963,viz_age_area,Percentage who are currently taking any medication for hypertension prescribed by a health worker,Rural,57.06
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Total,Total,2015,Lower Bound,18.1,22369731,,,"",
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex,Men,2015,Lower Bound,50.23,62079093,,,Total,18.1
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex,Women,2015,Lower Bound,90.62,111996963,,,Total,18.1
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,Age Group 1,2015,Lower Bound,10.29,12717377,,,Total,18.1
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,Age Group 2,2015,Lower Bound,30.2,37324082,,,Total,18.1
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,Age Group 3,2015,Lower Bound,57.06,70520268,,,Total,18.1
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Age,Age Group 4,2015,Lower Bound,1.558,1925527,,,Total,18.1
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Area,Urban,2015,Lower Bound,39.66,49015665,,,Total,18.1
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Area,Rural,2015,Lower Bound,15.07,18624964,,,Total,18.1
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 1,2015,Lower Bound,21.68,26794241,,,Women,90.62
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 2,2015,Lower Bound,9.56,11815173,,,Women,90.62
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 3,2015,Lower Bound,2.651,3276362,,,Women,90.62
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 4,2015,Lower Bound,15.85,19588963,,,Women,90.62
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 1,2015,Lower Bound,18.1,22369731,,,Men,50.23
Percentage who are currently taking any medication for hypertension prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 2,2015,Lower Bound,50.23,62079093,,,Men,50.23
