Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage who smoke other tobacco products,Shisha sessions,Sex,Men,2015,Upper Bound,51.45,63586887,,,Total,92.59
Percentage who smoke other tobacco products,Shisha sessions,Sex,Women,2015,Upper Bound,80.15,99057124,,,Total,92.59
Percentage who smoke other tobacco products,Shisha sessions,Age,Age Group 1,2015,Upper Bound,77.09,95275280,,,Total,92.59
Percentage who smoke other tobacco products,Shisha sessions,Age,Age Group 2,2015,Upper Bound,3.961,4895387,,,Total,92.59
Percentage who smoke other tobacco products,Shisha sessions,Age,Age Group 3,2015,Upper Bound,32.3,39919465,,,Total,92.59
Percentage who smoke other tobacco products,Shisha sessions,Age,Age Group 4,2015,Upper Bound,32.36,39993619,,,Total,92.59
Percentage who smoke other tobacco products,Shisha sessions,Area,Urban,2015,Upper Bound,10.96,13545428,,,Total,92.59
Percentage who smoke other tobacco products,Shisha sessions,Area,Rural,2015,Upper Bound,73.22,90492359,,,Total,92.59
Percentage who smoke other tobacco products,Shisha sessions,Sex by Age,Women Age Group 1,2015,Upper Bound,4.7,5808715,,,Women,80.15
Percentage who smoke other tobacco products,Shisha sessions,Sex by Age,Women Age Group 2,2015,Upper Bound,92.85,114753012,,,Women,80.15
Percentage who smoke other tobacco products,Shisha sessions,Sex by Age,Women Age Group 3,2015,Upper Bound,89.73,110897014,,,Women,80.15
Percentage who smoke other tobacco products,Shisha sessions,Sex by Age,Women Age Group 4,2015,Upper Bound,17.55,21689988,,,Women,80.15
Percentage who smoke other tobacco products,Shisha sessions,Sex by Age,Men Age Group 1,2015,Upper Bound,44.11,54515405,,,Men,51.45
Percentage who smoke other tobacco products,Shisha sessions,Sex by Age,Men Age Group 2,2015,Upper Bound,75.03,92729332,,,Men,51.45
Percentage who smoke other tobacco products,Shisha sessions,Sex by Age,Men Age Group 3,2015,Upper Bound,47.13,58247813,,,Men,51.45
Percentage who smoke other tobacco products,Shisha sessions,Sex by Age,Men Age Group 4,2015,Upper Bound,18.91,23370807,,,Men,51.45
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Urban Men,2015,Upper Bound,15.21,18797989,,,Men,51.45
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Rural Men,2015,Upper Bound,88.75,109685836,,,Men,51.45
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Urban Women,2015,Upper Bound,49.31,60942068,,,Women,80.15
Percentage who smoke other tobacco products,Shisha sessions,Sex by Area,Rural Women,2015,Upper Bound,3.523,4354064,,,Women,80.15
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban Age Group 1,2015,Upper Bound,52.11,64402579,,,Urban,10.96
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural Age Group 1,2015,Upper Bound,66.32,81964672,,,Rural,73.22
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban Age Group 2,2015,Upper Bound,6.06,7489534,,,Urban,10.96
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural Age Group 2,2015,Upper Bound,13.34,16486863,,,Rural,73.22
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban Age Group 3,2015,Upper Bound,36.12,44640590,,,Urban,10.96
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural Age Group 3,2015,Upper Bound,82.34,101763738,,,Rural,73.22
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Urban Age Group 4,2015,Upper Bound,91.42,112985680,,,Urban,10.96
Percentage who smoke other tobacco products,Shisha sessions,Age by Area,Rural Age Group 4,2015,Lower Bound,99.3,122724546,,,Rural,17.55
Percentage who smoke other tobacco products,Others,Total,Total,2015,Estimated,80.81,99872816,viz_total,Percentage who smoke other tobacco products,"",
Percentage who smoke other tobacco products,Others,Sex,Men,2015,Estimated,84.02,103840044,viz_sex,Percentage who smoke other tobacco products,Total,80.81
Percentage who smoke other tobacco products,Others,Sex,Women,2015,Estimated,73.25,90529436,viz_sex,Percentage who smoke other tobacco products,Total,80.81
Percentage who smoke other tobacco products,Others,Age,Age Group 1,2015,Estimated,84.57,104519787,viz_age,Percentage who smoke other tobacco products,Total,80.81
Percentage who smoke other tobacco products,Others,Age,Age Group 2,2015,Estimated,92.59,114431679,viz_age,Percentage who smoke other tobacco products,Total,80.81
Percentage who smoke other tobacco products,Others,Age,Age Group 3,2015,Estimated,51.45,63586887,viz_age,Percentage who smoke other tobacco products,Total,80.81
Percentage who smoke other tobacco products,Others,Age,Age Group 4,2015,Estimated,80.15,99057124,viz_age,Percentage who smoke other tobacco products,Total,80.81
Percentage who smoke other tobacco products,Others,Area,Urban,2015,Estimated,77.09,95275280,viz_area,Percentage who smoke other tobacco products,Total,80.81
Percentage who smoke other tobacco products,Others,Area,Rural,2015,Estimated,3.961,4895387,viz_area,Percentage who smoke other tobacco products,Total,80.81
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 1,2015,Estimated,32.3,39919465,viz_women_age,Percentage who smoke other tobacco products,Women,73.25
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 2,2015,Estimated,32.36,39993619,viz_women_age,Percentage who smoke other tobacco products,Women,73.25
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 3,2015,Estimated,10.96,13545428,viz_women_age,Percentage who smoke other tobacco products,Women,73.25
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 4,2015,Estimated,73.22,90492359,viz_women_age,Percentage who smoke other tobacco products,Women,73.25
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 1,2015,Estimated,4.7,5808715,viz_men_age,Percentage who smoke other tobacco products,Men,84.02
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 2,2015,Estimated,92.85,114753012,viz_men_age,Percentage who smoke other tobacco products,Men,84.02
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 3,2015,Estimated,89.73,110897014,viz_men_age,Percentage who smoke other tobacco products,Men,84.02
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 4,2015,Estimated,17.55,21689988,viz_men_age,Percentage who smoke other tobacco products,Men,84.02
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Men,2015,Estimated,44.11,54515405,viz_sex_area,Percentage who smoke other tobacco products,Men,84.02
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Men,2015,Estimated,75.03,92729332,viz_sex_area,Percentage who smoke other tobacco products,Men,84.02
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Women,2015,Estimated,47.13,58247813,viz_sex_area,Percentage who smoke other tobacco products,Women,73.25
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Women,2015,Estimated,18.91,23370807,viz_sex_area,Percentage who smoke other tobacco products,Women,73.25
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 1,2015,Estimated,15.21,18797989,viz_age_area,Percentage who smoke other tobacco products,Urban,77.09
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 1,2015,Estimated,88.75,109685836,viz_age_area,Percentage who smoke other tobacco products,Rural,3.961
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 2,2015,Estimated,49.31,60942068,viz_age_area,Percentage who smoke other tobacco products,Urban,77.09
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 2,2015,Estimated,3.523,4354064,viz_age_area,Percentage who smoke other tobacco products,Rural,3.961
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 3,2015,Estimated,52.11,64402579,viz_age_area,Percentage who smoke other tobacco products,Urban,77.09
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 3,2015,Estimated,66.32,81964672,viz_age_area,Percentage who smoke other tobacco products,Rural,3.961
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 4,2015,Estimated,6.06,7489534,viz_age_area,Percentage who smoke other tobacco products,Urban,77.09
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 4,2015,Estimated,13.34,16486863,viz_age_area,Percentage who smoke other tobacco products,Rural,3.961
Percentage who smoke other tobacco products,Others,Total,Total,2015,Lower Bound,36.12,44640590,,,"",
Percentage who smoke other tobacco products,Others,Sex,Men,2015,Lower Bound,82.34,101763738,,,Total,36.12
Percentage who smoke other tobacco products,Others,Sex,Women,2015,Lower Bound,91.42,112985680,,,Total,36.12
Percentage who smoke other tobacco products,Others,Age,Age Group 1,2015,Lower Bound,99.3,122724546,,,Total,36.12
Percentage who smoke other tobacco products,Others,Age,Age Group 2,2015,Lower Bound,80.81,99872816,,,Total,36.12
Percentage who smoke other tobacco products,Others,Age,Age Group 3,2015,Lower Bound,84.02,103840044,,,Total,36.12
Percentage who smoke other tobacco products,Others,Age,Age Group 4,2015,Lower Bound,73.25,90529436,,,Total,36.12
Percentage who smoke other tobacco products,Others,Area,Urban,2015,Lower Bound,84.57,104519787,,,Total,36.12
Percentage who smoke other tobacco products,Others,Area,Rural,2015,Lower Bound,92.59,114431679,,,Total,36.12
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 1,2015,Lower Bound,51.45,63586887,,,Women,91.42
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 2,2015,Lower Bound,80.15,99057124,,,Women,91.42
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 3,2015,Lower Bound,77.09,95275280,,,Women,91.42
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 4,2015,Lower Bound,3.961,4895387,,,Women,91.42
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 1,2015,Lower Bound,32.3,39919465,,,Men,82.34
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 2,2015,Lower Bound,32.36,39993619,,,Men,82.34
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 3,2015,Lower Bound,10.96,13545428,,,Men,82.34
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 4,2015,Lower Bound,73.22,90492359,,,Men,82.34
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Men,2015,Lower Bound,4.7,5808715,,,Men,82.34
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Men,2015,Lower Bound,92.85,114753012,,,Men,82.34
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Women,2015,Lower Bound,89.73,110897014,,,Women,91.42
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Women,2015,Lower Bound,17.55,21689988,,,Women,91.42
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 1,2015,Lower Bound,44.11,54515405,,,Urban,84.57
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 1,2015,Lower Bound,75.03,92729332,,,Rural,92.59
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 2,2015,Lower Bound,47.13,58247813,,,Urban,84.57
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 2,2015,Lower Bound,18.91,23370807,,,Rural,92.59
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 3,2015,Lower Bound,15.21,18797989,,,Urban,84.57
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 3,2015,Lower Bound,88.75,109685836,,,Rural,92.59
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 4,2015,Lower Bound,49.31,60942068,,,Urban,84.57
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 4,2015,Lower Bound,3.523,4354064,,,Rural,92.59
Percentage who smoke other tobacco products,Others,Total,Total,2015,Upper Bound,52.11,64402579,,,"",
Percentage who smoke other tobacco products,Others,Sex,Men,2015,Upper Bound,66.32,81964672,,,Total,52.11
Percentage who smoke other tobacco products,Others,Sex,Women,2015,Upper Bound,6.06,7489534,,,Total,52.11
Percentage who smoke other tobacco products,Others,Age,Age Group 1,2015,Upper Bound,13.34,16486863,,,Total,52.11
Percentage who smoke other tobacco products,Others,Age,Age Group 2,2015,Upper Bound,36.12,44640590,,,Total,52.11
Percentage who smoke other tobacco products,Others,Age,Age Group 3,2015,Upper Bound,82.34,101763738,,,Total,52.11
Percentage who smoke other tobacco products,Others,Age,Age Group 4,2015,Upper Bound,91.42,112985680,,,Total,52.11
Percentage who smoke other tobacco products,Others,Area,Urban,2015,Upper Bound,99.3,122724546,,,Total,52.11
Percentage who smoke other tobacco products,Others,Area,Rural,2015,Upper Bound,80.81,99872816,,,Total,52.11
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 1,2015,Upper Bound,84.02,103840044,,,Women,6.06
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 2,2015,Upper Bound,73.25,90529436,,,Women,6.06
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 3,2015,Upper Bound,84.57,104519787,,,Women,6.06
Percentage who smoke other tobacco products,Others,Sex by Age,Women Age Group 4,2015,Upper Bound,92.59,114431679,,,Women,6.06
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 1,2015,Upper Bound,51.45,63586887,,,Men,66.32
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 2,2015,Upper Bound,80.15,99057124,,,Men,66.32
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 3,2015,Upper Bound,77.09,95275280,,,Men,66.32
Percentage who smoke other tobacco products,Others,Sex by Age,Men Age Group 4,2015,Upper Bound,3.961,4895387,,,Men,66.32
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Men,2015,Upper Bound,32.3,39919465,,,Men,66.32
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Men,2015,Upper Bound,32.36,39993619,,,Men,66.32
Percentage who smoke other tobacco products,Others,Sex by Area,Urban Women,2015,Upper Bound,10.96,13545428,,,Women,6.06
Percentage who smoke other tobacco products,Others,Sex by Area,Rural Women,2015,Upper Bound,73.22,90492359,,,Women,6.06
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 1,2015,Upper Bound,4.7,5808715,,,Urban,99.3
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 1,2015,Upper Bound,92.85,114753012,,,Rural,80.81
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 2,2015,Upper Bound,89.73,110897014,,,Urban,99.3
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 2,2015,Upper Bound,17.55,21689988,,,Rural,80.81
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 3,2015,Upper Bound,44.11,54515405,,,Urban,99.3
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 3,2015,Upper Bound,75.03,92729332,,,Rural,80.81
Percentage who smoke other tobacco products,Others,Age by Area,Urban Age Group 4,2015,Upper Bound,47.13,58247813,,,Urban,99.3
Percentage who smoke other tobacco products,Others,Age by Area,Rural Age Group 4,2015,Lower Bound,18.91,23370807,,,Rural,92.59
Average number of daily uses of other tobacco products,Hand-rolled cigarettes,Total,Total,2015,Estimated,8.528,,viz_total,Average number of daily uses of other tobacco products,"",
Average number of daily uses of other tobacco products,Hand-rolled cigarettes,Sex,Men,2015,Estimated,5.234,,viz_sex,Average number of daily uses of other tobacco products,Total,8.528
Average number of daily uses of other tobacco products,Hand-rolled cigarettes,Sex,Women,2015,Estimated,9.494,,viz_sex,Average number of daily uses of other tobacco products,Total,8.528
Average number of daily uses of other tobacco products,Hand-rolled cigarettes,Age,Age Group 1,2015,Estimated,12.54,,viz_age,Average number of daily uses of other tobacco products,Total,8.528
Average number of daily uses of other tobacco products,Hand-rolled cigarettes,Age,Age Group 2,2015,Estimated,3.099,,viz_age,Average number of daily uses of other tobacco products,Total,8.528
