Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Sex by Age,Men Age Group 2,2015,Upper Bound,11.18,,,,Men,1.116
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Sex by Age,Men Age Group 3,2015,Upper Bound,1.505,,,,Men,1.116
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Sex by Age,Men Age Group 4,2015,Upper Bound,1.116,,,,Men,1.116
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Sex by Area,Urban Men,2015,Upper Bound,11.08,,,,Men,1.116
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Sex by Area,Rural Men,2015,Upper Bound,2.634,,,,Men,1.116
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Sex by Area,Urban Women,2015,Upper Bound,12.83,,,,Women,11.08
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Sex by Area,Rural Women,2015,Upper Bound,8.402,,,,Women,11.08
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban Age Group 1,2015,Upper Bound,8.461,,,,Urban,1.494
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural Age Group 1,2015,Upper Bound,1.494,,,,Rural,10.32
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban Age Group 2,2015,Upper Bound,10.32,,,,Urban,1.494
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural Age Group 2,2015,Upper Bound,10.79,,,,Rural,10.32
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban Age Group 3,2015,Upper Bound,3.101,,,,Urban,1.494
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural Age Group 3,2015,Upper Bound,12.32,,,,Rural,10.32
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Urban Age Group 4,2015,Upper Bound,12.78,,,,Urban,1.494
Prevalence of self-reported raised cholesterol within past 12 months (measured and diagnosed by a health worker),Measured diagnosed,Age by Area,Rural Age Group 4,2015,Lower Bound,8.861,,,,Rural,10.79
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Total,Total,2015,Estimated,23.56,29117727,viz_total,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,"",
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Men,2015,Estimated,36.17,44702385,viz_sex,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Total,23.56
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Women,2015,Estimated,73.37,90677744,viz_sex,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Total,23.56
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age,Age Group 1,2015,Estimated,53.28,65848578,viz_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Total,23.56
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age,Age Group 2,2015,Estimated,21.43,26485267,viz_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Total,23.56
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age,Age Group 3,2015,Estimated,56.52,69852884,viz_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Total,23.56
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age,Age Group 4,2015,Estimated,83.01,102591788,viz_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Total,23.56
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Area,Urban,2015,Estimated,29.75,36767928,viz_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Total,23.56
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Area,Rural,2015,Estimated,14.51,17932862,viz_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Total,23.56
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 1,2015,Estimated,10.4,12853326,viz_women_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Women,73.37
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 2,2015,Estimated,36.23,44776539,viz_women_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Women,73.37
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 3,2015,Estimated,73.66,91036154,viz_women_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Women,73.37
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Women Age Group 4,2015,Estimated,91.46,113035116,viz_women_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Women,73.37
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 1,2015,Estimated,7.51,9281585,viz_men_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Men,36.17
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 2,2015,Estimated,80.43,99403175,viz_men_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Men,36.17
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 3,2015,Estimated,23.56,29117727,viz_men_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Men,36.17
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Age,Men Age Group 4,2015,Estimated,36.17,44702385,viz_men_age,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Men,36.17
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Urban Men,2015,Estimated,73.37,90677744,viz_sex_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Men,36.17
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Rural Men,2015,Estimated,53.28,65848578,viz_sex_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Men,36.17
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Urban Women,2015,Estimated,21.43,26485267,viz_sex_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Women,73.37
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex by Area,Rural Women,2015,Estimated,56.52,69852884,viz_sex_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Women,73.37
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 1,2015,Estimated,83.01,102591788,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Urban,29.75
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Rural Age Group 1,2015,Estimated,29.75,36767928,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Rural,14.51
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 2,2015,Estimated,14.51,17932862,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Urban,29.75
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Rural Age Group 2,2015,Estimated,10.4,12853326,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Rural,14.51
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 3,2015,Estimated,36.23,44776539,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Urban,29.75
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Rural Age Group 3,2015,Estimated,73.66,91036154,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Rural,14.51
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Urban Age Group 4,2015,Estimated,91.46,113035116,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Urban,29.75
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age by Area,Rural Age Group 4,2015,Estimated,7.51,9281585,viz_age_area,Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Rural,14.51
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Total,Total,2015,Lower Bound,80.43,99403175,,,"",
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Men,2015,Lower Bound,23.56,29117727,,,Total,80.43
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Sex,Women,2015,Lower Bound,36.17,44702385,,,Total,80.43
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age,Age Group 1,2015,Lower Bound,73.37,90677744,,,Total,80.43
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age,Age Group 2,2015,Lower Bound,53.28,65848578,,,Total,80.43
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age,Age Group 3,2015,Lower Bound,21.43,26485267,,,Total,80.43
Percentage who are currently taking oral medication for raised cholesterol prescribed by a health worker,Under treatment,Age,Age Group 4,2015,Lower Bound,56.52,69852884,,,Total,80.43
