Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age, 18-69,2015,Upper Bound,16.3,,,,, 18-69 - Daily,Total,7.347
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 18-29,2015,Estimated,,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural 18-29 - Daily,Rural,5.194
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 18-29,2015,Lower Bound,,,,,,Rural 18-29 - Daily,Rural,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 18-29,2015,Upper Bound,,,,,,Rural 18-29 - Daily,Rural,6.728
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 30-49,2015,Estimated,,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural 30-49 - Daily,Rural,5.194
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 30-49,2015,Lower Bound,,,,,,Rural 30-49 - Daily,Rural,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 30-49,2015,Upper Bound,,,,,,Rural 30-49 - Daily,Rural,6.728
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 50-69,2015,Estimated,,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural 50-69 - Daily,Rural,5.194
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 50-69,2015,Lower Bound,,,,,,Rural 50-69 - Daily,Rural,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural 50-69,2015,Upper Bound,,,,,,Rural 50-69 - Daily,Rural,6.728
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural  18-69,2015,Estimated,,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Rural  18-69 - Daily,Rural,5.194
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Daily,Rural,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Rural  18-69,2015,Lower Bound,,,,,,Rural  18-69 - Daily,Rural,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 18-29,2015,Estimated,,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban 18-29 - Daily,Urban,6.687
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 18-29,2015,Lower Bound,,,,,,Urban 18-29 - Daily,Urban,7.204
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 18-29,2015,Upper Bound,,,,,,Urban 18-29 - Daily,Urban,12.27
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 30-49,2015,Estimated,,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban 30-49 - Daily,Urban,6.687
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 30-49,2015,Lower Bound,,,,,,Urban 30-49 - Daily,Urban,7.204
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 30-49,2015,Upper Bound,,,,,,Urban 30-49 - Daily,Urban,12.27
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 50-69,2015,Estimated,,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban 50-69 - Daily,Urban,6.687
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 50-69,2015,Lower Bound,,,,,,Urban 50-69 - Daily,Urban,7.204
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban 50-69,2015,Upper Bound,,,,,,Urban 50-69 - Daily,Urban,12.27
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban  18-69,2015,Estimated,,,viz_age_area,Frequency of days of alcohol consumption among current drinkers,,Urban  18-69 - Daily,Urban,6.687
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban  18-69,2015,Lower Bound,,,,,,Urban  18-69 - Daily,Urban,7.204
Frequency of days of alcohol consumption among current drinkers,1.Daily,Age by Area,Urban  18-69,2015,Upper Bound,,,,,,Urban  18-69 - Daily,Urban,12.27
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Rural,2015,Estimated,11.2,,viz_area,Frequency of days of alcohol consumption among current drinkers,,Rural - Daily,Total,7.204
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Rural,2015,Lower Bound,10.08,,,,,Rural - Daily,Total,12.27
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Rural,2015,Upper Bound,12.32,,,,,Rural - Daily,Total,7.347
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Urban,2015,Estimated,16.8,,viz_area,Frequency of days of alcohol consumption among current drinkers,,Urban - Daily,Total,7.204
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Urban,2015,Lower Bound,15.1,,,,,Urban - Daily,Total,12.27
Frequency of days of alcohol consumption among current drinkers,1.Daily,Area,Urban,2015,Upper Bound,18.4,,,,,Urban - Daily,Total,7.347
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Men,2015,Estimated,15.2,,viz_sex,Frequency of days of alcohol consumption among current drinkers,table_total,Men - Daily,Total,7.204
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Men,2015,Lower Bound,12.6,,,,table_total,Men - Daily,Total,12.27
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Men,2015,Upper Bound,17.8,,,,table_total,Men - Daily,Total,7.347
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Women,2015,Estimated,4.9,,viz_sex,Frequency of days of alcohol consumption among current drinkers,table_total,Women - Daily,Total,7.204
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Women,2015,Lower Bound,1.5,,,,table_total,Women - Daily,Total,12.27
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex,Women,2015,Upper Bound,8.4,,,,table_total,Women - Daily,Total,7.347
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 18-29,2015,Estimated,1.9,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men 18-29 - Daily,Men,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 18-29,2015,Lower Bound,0.3,,,,,Men 18-29 - Daily,Men,6.728
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 18-29,2015,Upper Bound,3.6,,,,,Men 18-29 - Daily,Men,8.089
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 30-49,2015,Estimated,17.1,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men 30-49 - Daily,Men,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 30-49,2015,Lower Bound,13,,,,,Men 30-49 - Daily,Men,6.728
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 30-49,2015,Upper Bound,21.3,,,,,Men 30-49 - Daily,Men,8.089
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 50-69,2015,Estimated,31.5,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men 50-69 - Daily,Men,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 50-69,2015,Lower Bound,26,,,,,Men 50-69 - Daily,Men,6.728
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men 50-69,2015,Upper Bound,37,,,,,Men 50-69 - Daily,Men,8.089
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men  18-69,2015,Estimated,15.2,,viz_men_age,Frequency of days of alcohol consumption among current drinkers,,Men  18-69 - Daily,Men,10.11
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men  18-69,2015,Lower Bound,12.6,,,,,Men  18-69 - Daily,Men,6.728
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Men  18-69,2015,Upper Bound,17.8,,,,,Men  18-69 - Daily,Men,8.089
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women 18-29,2015,Estimated,3.6,,viz_women_age,Frequency of days of alcohol consumption among current drinkers,,Women 18-29 - Daily,Women,6.323
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women 18-29,2015,Lower Bound,0,,,,,Women 18-29 - Daily,Women,8.235
Frequency of days of alcohol consumption among current drinkers,1.Daily,Sex by Age,Women 18-29,2015,Upper Bound,10.7,,,,,Women 18-29 - Daily,Women,5.104
