Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban 30-49,2015,Estimated,,31095162,viz_age_area,Percentage by number of servings of fruit and/or vegetables per day,,Urban 30-49 - 1-2,Urban,23.76
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban 30-49,2015,Lower Bound,,62128529,,,,Urban 30-49 - 1-2,Urban,48.46
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban 30-49,2015,Upper Bound,,110093682,,,,Urban 30-49 - 1-2,Urban,11.25
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban 50-69,2015,Estimated,,23593269,viz_age_area,Percentage by number of servings of fruit and/or vegetables per day,,Urban 50-69 - 1-2,Urban,23.76
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban 50-69,2015,Lower Bound,,15448709,,,,Urban 50-69 - 1-2,Urban,48.46
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban 50-69,2015,Upper Bound,,113813731,,,,Urban 50-69 - 1-2,Urban,11.25
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban  18-69,2015,Estimated,,22913526,viz_age_area,Percentage by number of servings of fruit and/or vegetables per day,,Urban  18-69 - 1-2,Urban,23.76
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban  18-69,2015,Lower Bound,,31095162,,,,Urban  18-69 - 1-2,Urban,48.46
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Age by Area,Urban  18-69,2015,Upper Bound,,62128529,,,,Urban  18-69 - 1-2,Urban,11.25
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Area,Rural,2015,Estimated,23.6,111280142,viz_area,Percentage by number of servings of fruit and/or vegetables per day,,Rural - 1-2,Total,11.17
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Area,Rural,2015,Lower Bound,20.7,11476537,,,,Rural - 1-2,Total,2.03
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Area,Rural,2015,Upper Bound,26.5,13804967,,,,Rural - 1-2,Total,19.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Area,Urban,2015,Estimated,19.7,29364907,viz_area,Percentage by number of servings of fruit and/or vegetables per day,,Urban - 1-2,Total,11.17
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Area,Urban,2015,Lower Bound,17.2,59891556,,,,Urban - 1-2,Total,2.03
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Area,Urban,2015,Upper Bound,22.2,13903838,,,,Urban - 1-2,Total,19.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex,Men,2015,Estimated,24.2,97030253,viz_sex,Percentage by number of servings of fruit and/or vegetables per day,table_total,Men - 1-2,Total,11.17
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex,Men,2015,Lower Bound,21.4,63500375,,,table_total,Men - 1-2,Total,2.03
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex,Men,2015,Upper Bound,26.9,121785265,,,table_total,Men - 1-2,Total,19.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex,Women,2015,Estimated,20.4,46444999,viz_sex,Percentage by number of servings of fruit and/or vegetables per day,table_total,Women - 1-2,Total,11.17
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex,Women,2015,Lower Bound,17.8,82916312,,,table_total,Women - 1-2,Total,2.03
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex,Women,2015,Upper Bound,23,22913526,,,table_total,Women - 1-2,Total,19.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 18-29,2015,Estimated,22,63858785,viz_men_age,Percentage by number of servings of fruit and/or vegetables per day,,Men 18-29 - 1-2,Men,78.51
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 18-29,2015,Lower Bound,17,57617506,,,,Men 18-29 - 1-2,Men,51.38
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 18-29,2015,Upper Bound,27,9736395,,,,Men 18-29 - 1-2,Men,98.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 30-49,2015,Estimated,25.6,16041940,viz_men_age,Percentage by number of servings of fruit and/or vegetables per day,,Men 30-49 - 1-2,Men,78.51
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 30-49,2015,Lower Bound,21.7,89182309,,,,Men 30-49 - 1-2,Men,51.38
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 30-49,2015,Upper Bound,29.5,96980817,,,,Men 30-49 - 1-2,Men,98.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 50-69,2015,Estimated,24.5,110093682,viz_men_age,Percentage by number of servings of fruit and/or vegetables per day,,Men 50-69 - 1-2,Men,78.51
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 50-69,2015,Lower Bound,20.3,19440656,,,,Men 50-69 - 1-2,Men,51.38
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men 50-69,2015,Upper Bound,28.7,29364907,,,,Men 50-69 - 1-2,Men,98.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men  18-69,2015,Estimated,24.2,92259692,viz_men_age,Percentage by number of servings of fruit and/or vegetables per day,,Men  18-69 - 1-2,Men,78.51
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men  18-69,2015,Lower Bound,21.4,67047398,,,,Men  18-69 - 1-2,Men,51.38
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Men  18-69,2015,Upper Bound,26.9,111280142,,,,Men  18-69 - 1-2,Men,98.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 18-29,2015,Estimated,20.4,57617506,viz_women_age,Percentage by number of servings of fruit and/or vegetables per day,,Women 18-29 - 1-2,Women,37.58
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 18-29,2015,Lower Bound,15.8,9736395,,,,Women 18-29 - 1-2,Women,67.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 18-29,2015,Upper Bound,25,97030253,,,,Women 18-29 - 1-2,Women,18.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 30-49,2015,Estimated,18.2,89182309,viz_women_age,Percentage by number of servings of fruit and/or vegetables per day,,Women 30-49 - 1-2,Women,37.58
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 30-49,2015,Lower Bound,14.9,96980817,,,,Women 30-49 - 1-2,Women,67.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 30-49,2015,Upper Bound,21.5,46444999,,,,Women 30-49 - 1-2,Women,18.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 50-69,2015,Estimated,24.1,19440656,viz_women_age,Percentage by number of servings of fruit and/or vegetables per day,,Women 50-69 - 1-2,Women,37.58
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 50-69,2015,Lower Bound,20,29364907,,,,Women 50-69 - 1-2,Women,67.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women 50-69,2015,Upper Bound,28.1,59891556,,,,Women 50-69 - 1-2,Women,18.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women  18-69,2015,Estimated,20.4,67047398,viz_women_age,Percentage by number of servings of fruit and/or vegetables per day,,Women  18-69 - 1-2,Women,37.58
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women  18-69,2015,Lower Bound,17.8,111280142,,,,Women  18-69 - 1-2,Women,67.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Age,Women  18-69,2015,Upper Bound,23,11476537,,,,Women  18-69 - 1-2,Women,18.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Rural Men,2015,Estimated,23.9,38621773,viz_sex_area,Percentage by number of servings of fruit and/or vegetables per day,,Rural Men - 1-2,Men,78.51
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Rural Men,2015,Lower Bound,20.1,16041940,,,,Rural Men - 1-2,Men,51.38
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Rural Men,2015,Upper Bound,27.6,89182309,,,,Rural Men - 1-2,Men,98.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Rural Women,2015,Estimated,23.3,57320891,viz_sex_area,Percentage by number of servings of fruit and/or vegetables per day,,Rural Women - 1-2,Women,37.58
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Rural Women,2015,Lower Bound,19.7,92259692,,,,Rural Women - 1-2,Women,67.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Rural Women,2015,Upper Bound,27,67047398,,,,Rural Women - 1-2,Women,18.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Urban Men,2015,Estimated,24.7,113813731,viz_sex_area,Percentage by number of servings of fruit and/or vegetables per day,,Urban Men - 1-2,Men,78.51
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Urban Men,2015,Lower Bound,21.3,63858785,,,,Urban Men - 1-2,Men,51.38
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Urban Men,2015,Upper Bound,28.1,57617506,,,,Urban Men - 1-2,Men,98.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Urban Women,2015,Estimated,15.1,62128529,viz_sex_area,Percentage by number of servings of fruit and/or vegetables per day,,Urban Women - 1-2,Women,37.58
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Urban Women,2015,Lower Bound,12,110093682,,,,Urban Women - 1-2,Women,67.09
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Sex by Area,Urban Women,2015,Upper Bound,18.2,19440656,,,,Urban Women - 1-2,Women,18.54
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Total,Total,2015,Estimated,22.2,13804967,viz_total,Percentage by number of servings of fruit and/or vegetables per day,table_total,1.Total - 1-2,,
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Total,Total,2015,Lower Bound,20.1,2508870,,,table_total,1.Total - 1-2,,
Percentage by number of servings of fruit and/or vegetables per day,02-Jan,Total,Total,2015,Upper Bound,24.3,23593269,,,table_total,1.Total - 1-2,,
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,18-29,2015,Estimated,30.3,19477733,viz_age,Percentage by number of servings of fruit and/or vegetables per day,,18-29 - 3-4,Total,12.5
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,18-29,2015,Lower Bound,26.4,57320891,,,,18-29 - 3-4,Total,92.09
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,18-29,2015,Upper Bound,34.2,92259692,,,,18-29 - 3-4,Total,51.67
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,30-49,2015,Estimated,33.5,23593269,viz_age,Percentage by number of servings of fruit and/or vegetables per day,,30-49 - 3-4,Total,12.5
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,30-49,2015,Lower Bound,30.5,15448709,,,,30-49 - 3-4,Total,92.09
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,30-49,2015,Upper Bound,36.5,113813731,,,,30-49 - 3-4,Total,51.67
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,50-69,2015,Estimated,33.5,121785265,viz_age,Percentage by number of servings of fruit and/or vegetables per day,,50-69 - 3-4,Total,12.5
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,50-69,2015,Lower Bound,30.2,60200530,,,,50-69 - 3-4,Total,92.09
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age,50-69,2015,Upper Bound,36.7,38621773,,,,50-69 - 3-4,Total,51.67
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age, 18-69,2015,Estimated,32.5,22913526,viz_age,Percentage by number of servings of fruit and/or vegetables per day,, 18-69 - 3-4,Total,12.5
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age, 18-69,2015,Lower Bound,30.4,31095162,,,, 18-69 - 3-4,Total,92.09
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age, 18-69,2015,Upper Bound,34.5,62128529,,,, 18-69 - 3-4,Total,51.67
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 18-29,2015,Estimated,,89182309,viz_age_area,Percentage by number of servings of fruit and/or vegetables per day,,Rural 18-29 - 3-4,Rural,2.03
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 18-29,2015,Lower Bound,,96980817,,,,Rural 18-29 - 3-4,Rural,19.09
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 18-29,2015,Upper Bound,,46444999,,,,Rural 18-29 - 3-4,Rural,12.5
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 30-49,2015,Estimated,,67047398,viz_age_area,Percentage by number of servings of fruit and/or vegetables per day,,Rural 30-49 - 3-4,Rural,2.03
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 30-49,2015,Lower Bound,,111280142,,,,Rural 30-49 - 3-4,Rural,19.09
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 30-49,2015,Upper Bound,,11476537,,,,Rural 30-49 - 3-4,Rural,12.5
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 50-69,2015,Estimated,,16041940,viz_age_area,Percentage by number of servings of fruit and/or vegetables per day,,Rural 50-69 - 3-4,Rural,2.03
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 50-69,2015,Lower Bound,,89182309,,,,Rural 50-69 - 3-4,Rural,19.09
Percentage by number of servings of fruit and/or vegetables per day,04-Mar,Age by Area,Rural 50-69,2015,Upper Bound,,96980817,,,,Rural 50-69 - 3-4,Rural,12.5
