Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Ref_group,National Reference
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Area,Urban Women,2015,Lower Bound,11.66,14410556,,,Women,50.91
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Area,Rural Women,2015,Lower Bound,12.05,14892556,,,Women,50.91
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Urban Age Group 1,2015,Lower Bound,36.38,44961923,,,Urban,84.24
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Rural Age Group 1,2015,Lower Bound,48.64,60114017,,,Rural,49.62
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Urban Age Group 2,2015,Lower Bound,68.25,84349953,,,Urban,84.24
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Rural Age Group 2,2015,Lower Bound,47.58,58803967,,,Rural,49.62
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Urban Age Group 3,2015,Lower Bound,47.98,59298326,,,Urban,84.24
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Rural Age Group 3,2015,Lower Bound,63.9,78973802,,,Rural,49.62
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Urban Age Group 4,2015,Lower Bound,35.9,44368693,,,Urban,84.24
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Rural Age Group 4,2015,Lower Bound,58.07,71768524,,,Rural,49.62
Percentage of number of servings of fruit and/or vegetables per day,3-4,Total,Total,2015,Upper Bound,55.37,68431602,,,"",
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex,Men,2015,Upper Bound,83.18,102801891,,,Total,55.37
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex,Women,2015,Upper Bound,5.717,7065622,,,Total,55.37
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age,Age Group 1,2015,Upper Bound,22.64,27980702,,,Total,55.37
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age,Age Group 2,2015,Upper Bound,18.39,22728141,,,Total,55.37
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age,Age Group 3,2015,Upper Bound,96.8,119634804,,,Total,55.37
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age,Age Group 4,2015,Upper Bound,50.91,62919503,,,Total,55.37
Percentage of number of servings of fruit and/or vegetables per day,3-4,Area,Urban,2015,Upper Bound,44.64,55170430,,,Total,55.37
Percentage of number of servings of fruit and/or vegetables per day,3-4,Area,Rural,2015,Upper Bound,85.02,105075941,,,Total,55.37
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Age,Women Age Group 1,2015,Upper Bound,41.7,51536894,,,Women,5.717
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Age,Women Age Group 2,2015,Upper Bound,82.31,101726661,,,Women,5.717
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Age,Women Age Group 3,2015,Upper Bound,84.24,104111941,,,Women,5.717
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Age,Women Age Group 4,2015,Upper Bound,49.62,61325196,,,Women,5.717
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Age,Men Age Group 1,2015,Upper Bound,38.12,47112384,,,Men,83.18
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Age,Men Age Group 2,2015,Upper Bound,73,90220462,,,Men,83.18
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Age,Men Age Group 3,2015,Upper Bound,30.4,37571261,,,Men,83.18
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Age,Men Age Group 4,2015,Upper Bound,40.95,50609972,,,Men,83.18
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Area,Urban Men,2015,Upper Bound,95.93,118559574,,,Men,83.18
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Area,Rural Men,2015,Upper Bound,31.33,38720645,,,Men,83.18
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Area,Urban Women,2015,Upper Bound,95.72,118300036,,,Women,5.717
Percentage of number of servings of fruit and/or vegetables per day,3-4,Sex by Area,Rural Women,2015,Upper Bound,91.91,113591269,,,Women,5.717
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Urban Age Group 1,2015,Upper Bound,5.862,7244827,,,Urban,44.64
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Rural Age Group 1,2015,Upper Bound,68.44,84584773,,,Rural,85.02
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Urban Age Group 2,2015,Upper Bound,11.66,14410556,,,Urban,44.64
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Rural Age Group 2,2015,Upper Bound,12.05,14892556,,,Rural,85.02
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Urban Age Group 3,2015,Upper Bound,36.38,44961923,,,Urban,44.64
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Rural Age Group 3,2015,Upper Bound,48.64,60114017,,,Rural,85.02
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Urban Age Group 4,2015,Upper Bound,68.25,84349953,,,Urban,44.64
Percentage of number of servings of fruit and/or vegetables per day,3-4,Age by Area,Rural Age Group 4,2015,Lower Bound,47.58,58803967,,,Rural,49.62
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Total,Total,2015,Estimated,47.98,59298326,viz_total,Percentage of number of servings of fruit and/or vegetables per day,"",
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex,Men,2015,Estimated,63.9,78973802,viz_sex,Percentage of number of servings of fruit and/or vegetables per day,Total,47.98
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex,Women,2015,Estimated,35.9,44368693,viz_sex,Percentage of number of servings of fruit and/or vegetables per day,Total,47.98
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age,Age Group 1,2015,Estimated,58.07,71768524,viz_age,Percentage of number of servings of fruit and/or vegetables per day,Total,47.98
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age,Age Group 2,2015,Estimated,55.37,68431602,viz_age,Percentage of number of servings of fruit and/or vegetables per day,Total,47.98
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age,Age Group 3,2015,Estimated,83.18,102801891,viz_age,Percentage of number of servings of fruit and/or vegetables per day,Total,47.98
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age,Age Group 4,2015,Estimated,5.717,7065622,viz_age,Percentage of number of servings of fruit and/or vegetables per day,Total,47.98
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Area,Urban,2015,Estimated,22.64,27980702,viz_area,Percentage of number of servings of fruit and/or vegetables per day,Total,47.98
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Area,Rural,2015,Estimated,18.39,22728141,viz_area,Percentage of number of servings of fruit and/or vegetables per day,Total,47.98
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Women Age Group 1,2015,Estimated,96.8,119634804,viz_women_age,Percentage of number of servings of fruit and/or vegetables per day,Women,35.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Women Age Group 2,2015,Estimated,50.91,62919503,viz_women_age,Percentage of number of servings of fruit and/or vegetables per day,Women,35.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Women Age Group 3,2015,Estimated,44.64,55170430,viz_women_age,Percentage of number of servings of fruit and/or vegetables per day,Women,35.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Women Age Group 4,2015,Estimated,85.02,105075941,viz_women_age,Percentage of number of servings of fruit and/or vegetables per day,Women,35.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Men Age Group 1,2015,Estimated,41.7,51536894,viz_men_age,Percentage of number of servings of fruit and/or vegetables per day,Men,63.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Men Age Group 2,2015,Estimated,82.31,101726661,viz_men_age,Percentage of number of servings of fruit and/or vegetables per day,Men,63.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Men Age Group 3,2015,Estimated,84.24,104111941,viz_men_age,Percentage of number of servings of fruit and/or vegetables per day,Men,63.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Men Age Group 4,2015,Estimated,49.62,61325196,viz_men_age,Percentage of number of servings of fruit and/or vegetables per day,Men,63.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Area,Urban Men,2015,Estimated,38.12,47112384,viz_sex_area,Percentage of number of servings of fruit and/or vegetables per day,Men,63.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Area,Rural Men,2015,Estimated,73,90220462,viz_sex_area,Percentage of number of servings of fruit and/or vegetables per day,Men,63.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Area,Urban Women,2015,Estimated,30.4,37571261,viz_sex_area,Percentage of number of servings of fruit and/or vegetables per day,Women,35.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Area,Rural Women,2015,Estimated,40.95,50609972,viz_sex_area,Percentage of number of servings of fruit and/or vegetables per day,Women,35.9
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age by Area,Urban Age Group 1,2015,Estimated,95.93,118559574,viz_age_area,Percentage of number of servings of fruit and/or vegetables per day,Urban,22.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age by Area,Rural Age Group 1,2015,Estimated,31.33,38720645,viz_age_area,Percentage of number of servings of fruit and/or vegetables per day,Rural,18.39
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age by Area,Urban Age Group 2,2015,Estimated,95.72,118300036,viz_age_area,Percentage of number of servings of fruit and/or vegetables per day,Urban,22.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age by Area,Rural Age Group 2,2015,Estimated,91.91,113591269,viz_age_area,Percentage of number of servings of fruit and/or vegetables per day,Rural,18.39
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age by Area,Urban Age Group 3,2015,Estimated,5.862,7244827,viz_age_area,Percentage of number of servings of fruit and/or vegetables per day,Urban,22.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age by Area,Rural Age Group 3,2015,Estimated,68.44,84584773,viz_age_area,Percentage of number of servings of fruit and/or vegetables per day,Rural,18.39
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age by Area,Urban Age Group 4,2015,Estimated,11.66,14410556,viz_age_area,Percentage of number of servings of fruit and/or vegetables per day,Urban,22.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age by Area,Rural Age Group 4,2015,Estimated,12.05,14892556,viz_age_area,Percentage of number of servings of fruit and/or vegetables per day,Rural,18.39
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Total,Total,2015,Lower Bound,36.38,44961923,,,"",
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex,Men,2015,Lower Bound,48.64,60114017,,,Total,36.38
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex,Women,2015,Lower Bound,68.25,84349953,,,Total,36.38
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age,Age Group 1,2015,Lower Bound,47.58,58803967,,,Total,36.38
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age,Age Group 2,2015,Lower Bound,47.98,59298326,,,Total,36.38
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age,Age Group 3,2015,Lower Bound,63.9,78973802,,,Total,36.38
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Age,Age Group 4,2015,Lower Bound,35.9,44368693,,,Total,36.38
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Area,Urban,2015,Lower Bound,58.07,71768524,,,Total,36.38
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Area,Rural,2015,Lower Bound,55.37,68431602,,,Total,36.38
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Women Age Group 1,2015,Lower Bound,83.18,102801891,,,Women,68.25
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Women Age Group 2,2015,Lower Bound,5.717,7065622,,,Women,68.25
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Women Age Group 3,2015,Lower Bound,22.64,27980702,,,Women,68.25
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Women Age Group 4,2015,Lower Bound,18.39,22728141,,,Women,68.25
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Men Age Group 1,2015,Lower Bound,96.8,119634804,,,Men,48.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Men Age Group 2,2015,Lower Bound,50.91,62919503,,,Men,48.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Men Age Group 3,2015,Lower Bound,44.64,55170430,,,Men,48.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Age,Men Age Group 4,2015,Lower Bound,85.02,105075941,,,Men,48.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Area,Urban Men,2015,Lower Bound,41.7,51536894,,,Men,48.64
Percentage of number of servings of fruit and/or vegetables per day,5 or more,Sex by Area,Rural Men,2015,Lower Bound,82.31,101726661,,,Men,48.64
