Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Sex by Area,Rural Women,2015,Upper Bound,,18699118,,,,Rural Women - Seen a traditional healer,Women,23.35
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Sex by Area,Urban Men,2015,Estimated,,86512772,viz_sex_area,Percentage who had seen a traditional healer for hypertension,,Urban Men - Seen a traditional healer,Men,86.85
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Sex by Area,Urban Men,2015,Lower Bound,,75587445,,,,Urban Men - Seen a traditional healer,Men,70
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Sex by Area,Urban Men,2015,Upper Bound,,32615315,,,,Urban Men - Seen a traditional healer,Men,61.16
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Sex by Area,Urban Women,2015,Estimated,,23964038,viz_sex_area,Percentage who had seen a traditional healer for hypertension,,Urban Women - Seen a traditional healer,Women,74.88
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Sex by Area,Urban Women,2015,Lower Bound,,118028139,,,,Urban Women - Seen a traditional healer,Women,51.47
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Sex by Area,Urban Women,2015,Upper Bound,,16672247,,,,Urban Women - Seen a traditional healer,Women,23.35
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Total,Total,2015,Estimated,8,18699118,viz_total,Percentage who had seen a traditional healer for hypertension,table_total,1.Total - Seen a traditional healer,,
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Total,Total,2015,Lower Bound,5.3,69358525,,,table_total,1.Total - Seen a traditional healer,,
Percentage who had seen a traditional healer for hypertension,Seen a traditional healer,Total,Total,2015,Upper Bound,10.7,23964038,,,table_total,1.Total - Seen a traditional healer,,
Percentage who had their blood pressure measured,Measured,Age,18-29,2015,Estimated,67.4,32615315,viz_age,Percentage who had their blood pressure measured,,18-29 - Measured,Total,61.16
Percentage who had their blood pressure measured,Measured,Age,18-29,2015,Lower Bound,72.2,18699118,,,,18-29 - Measured,Total,26.39
Percentage who had their blood pressure measured,Measured,Age,18-29,2015,Upper Bound,62.7,69358525,,,,18-29 - Measured,Total,15.13
Percentage who had their blood pressure measured,Measured,Age,30-49,2015,Estimated,67.9,6076904,viz_age,Percentage who had their blood pressure measured,,30-49 - Measured,Total,61.16
Percentage who had their blood pressure measured,Measured,Age,30-49,2015,Lower Bound,70.6,107337632,,,,30-49 - Measured,Total,26.39
Percentage who had their blood pressure measured,Measured,Age,30-49,2015,Upper Bound,65.3,86512772,,,,30-49 - Measured,Total,15.13
Percentage who had their blood pressure measured,Measured,Age,50-69,2015,Estimated,79.3,16672247,viz_age,Percentage who had their blood pressure measured,,50-69 - Measured,Total,61.16
Percentage who had their blood pressure measured,Measured,Age,50-69,2015,Lower Bound,81.9,92543948,,,,50-69 - Measured,Total,26.39
Percentage who had their blood pressure measured,Measured,Age,50-69,2015,Upper Bound,76.6,63611605,,,,50-69 - Measured,Total,15.13
Percentage who had their blood pressure measured,Measured,Age, 18-69,2015,Estimated,70.5,18699118,viz_age,Percentage who had their blood pressure measured,, 18-69 - Measured,Total,61.16
Percentage who had their blood pressure measured,Measured,Age, 18-69,2015,Lower Bound,72.6,69358525,,,, 18-69 - Measured,Total,26.39
Percentage who had their blood pressure measured,Measured,Age, 18-69,2015,Upper Bound,68.4,23964038,,,, 18-69 - Measured,Total,15.13
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 18-29,2015,Estimated,,69358525,viz_age_area,Percentage who had their blood pressure measured,,Rural 18-29 - Measured,Rural,74.88
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 18-29,2015,Lower Bound,,23964038,,,,Rural 18-29 - Measured,Rural,51.47
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 18-29,2015,Upper Bound,,118028139,,,,Rural 18-29 - Measured,Rural,23.35
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 30-49,2015,Estimated,,63611605,viz_age_area,Percentage who had their blood pressure measured,,Rural 30-49 - Measured,Rural,74.88
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 30-49,2015,Lower Bound,,28858189,,,,Rural 30-49 - Measured,Rural,51.47
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 30-49,2015,Upper Bound,,6076904,,,,Rural 30-49 - Measured,Rural,23.35
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 50-69,2015,Estimated,,75587445,viz_age_area,Percentage who had their blood pressure measured,,Rural 50-69 - Measured,Rural,74.88
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 50-69,2015,Lower Bound,,32615315,,,,Rural 50-69 - Measured,Rural,51.47
Percentage who had their blood pressure measured,Measured,Age by Area,Rural 50-69,2015,Upper Bound,,18699118,,,,Rural 50-69 - Measured,Rural,23.35
Percentage who had their blood pressure measured,Measured,Age by Area,Rural  18-69,2015,Estimated,,118028139,viz_age_area,Percentage who had their blood pressure measured,,Rural  18-69 - Measured,Rural,74.88
Percentage who had their blood pressure measured,Measured,Age by Area,Rural  18-69,2015,Lower Bound,,16672247,,,,Rural  18-69 - Measured,Rural,51.47
Percentage who had their blood pressure measured,Measured,Age by Area,Rural  18-69,2015,Lower Bound,,92543948,,,,Rural  18-69 - Measured,Rural,51.47
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 18-29,2015,Estimated,,92543948,viz_age_area,Percentage who had their blood pressure measured,,Urban 18-29 - Measured,Urban,86.85
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 18-29,2015,Lower Bound,,63611605,,,,Urban 18-29 - Measured,Urban,70
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 18-29,2015,Upper Bound,,28858189,,,,Urban 18-29 - Measured,Urban,61.16
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 30-49,2015,Estimated,,86512772,viz_age_area,Percentage who had their blood pressure measured,,Urban 30-49 - Measured,Urban,86.85
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 30-49,2015,Lower Bound,,75587445,,,,Urban 30-49 - Measured,Urban,70
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 30-49,2015,Upper Bound,,32615315,,,,Urban 30-49 - Measured,Urban,61.16
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 50-69,2015,Estimated,,23964038,viz_age_area,Percentage who had their blood pressure measured,,Urban 50-69 - Measured,Urban,86.85
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 50-69,2015,Lower Bound,,118028139,,,,Urban 50-69 - Measured,Urban,70
Percentage who had their blood pressure measured,Measured,Age by Area,Urban 50-69,2015,Upper Bound,,16672247,,,,Urban 50-69 - Measured,Urban,61.16
Percentage who had their blood pressure measured,Measured,Age by Area,Urban  18-69,2015,Estimated,,28858189,viz_age_area,Percentage who had their blood pressure measured,,Urban  18-69 - Measured,Urban,86.85
Percentage who had their blood pressure measured,Measured,Age by Area,Urban  18-69,2015,Lower Bound,,6076904,,,,Urban  18-69 - Measured,Urban,70
Percentage who had their blood pressure measured,Measured,Age by Area,Urban  18-69,2015,Upper Bound,,107337632,,,,Urban  18-69 - Measured,Urban,61.16
Percentage who had their blood pressure measured,Measured,Area,Rural,2015,Estimated,73.5,92543948,viz_area,Percentage who had their blood pressure measured,,Rural - Measured,Total,61.16
Percentage who had their blood pressure measured,Measured,Area,Rural,2015,Lower Bound,75.4,63611605,,,,Rural - Measured,Total,26.39
Percentage who had their blood pressure measured,Measured,Area,Rural,2015,Upper Bound,71.6,28858189,,,,Rural - Measured,Total,15.13
Percentage who had their blood pressure measured,Measured,Area,Urban,2015,Estimated,67.6,107337632,viz_area,Percentage who had their blood pressure measured,,Urban - Measured,Total,61.16
Percentage who had their blood pressure measured,Measured,Area,Urban,2015,Lower Bound,69.9,86512772,,,,Urban - Measured,Total,26.39
Percentage who had their blood pressure measured,Measured,Area,Urban,2015,Upper Bound,65.3,75587445,,,,Urban - Measured,Total,15.13
Percentage who had their blood pressure measured,Measured,Sex,Men,2015,Estimated,66.2,28858189,viz_sex,Percentage who had their blood pressure measured,table_total,Men - Measured,Total,61.16
Percentage who had their blood pressure measured,Measured,Sex,Men,2015,Lower Bound,69.3,6076904,,,table_total,Men - Measured,Total,26.39
Percentage who had their blood pressure measured,Measured,Sex,Men,2015,Upper Bound,63,107337632,,,table_total,Men - Measured,Total,15.13
Percentage who had their blood pressure measured,Measured,Sex,Women,2015,Estimated,74.7,118028139,viz_sex,Percentage who had their blood pressure measured,table_total,Women - Measured,Total,61.16
Percentage who had their blood pressure measured,Measured,Sex,Women,2015,Lower Bound,77.3,16672247,,,table_total,Women - Measured,Total,26.39
Percentage who had their blood pressure measured,Measured,Sex,Women,2015,Upper Bound,72.2,92543948,,,table_total,Women - Measured,Total,15.13
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 18-29,2015,Estimated,62.4,75587445,viz_men_age,Percentage who had their blood pressure measured,,Men 18-29 - Measured,Men,23.35
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 18-29,2015,Lower Bound,69.2,32615315,,,,Men 18-29 - Measured,Men,4.917
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 18-29,2015,Upper Bound,55.6,18699118,,,,Men 18-29 - Measured,Men,86.85
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 30-49,2015,Estimated,62.9,28858189,viz_men_age,Percentage who had their blood pressure measured,,Men 30-49 - Measured,Men,23.35
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 30-49,2015,Lower Bound,66.6,6076904,,,,Men 30-49 - Measured,Men,4.917
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 30-49,2015,Upper Bound,59.2,107337632,,,,Men 30-49 - Measured,Men,86.85
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 50-69,2015,Estimated,77.9,118028139,viz_men_age,Percentage who had their blood pressure measured,,Men 50-69 - Measured,Men,23.35
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 50-69,2015,Lower Bound,82,16672247,,,,Men 50-69 - Measured,Men,4.917
Percentage who had their blood pressure measured,Measured,Sex by Age,Men 50-69,2015,Upper Bound,73.8,92543948,,,,Men 50-69 - Measured,Men,86.85
Percentage who had their blood pressure measured,Measured,Sex by Age,Men  18-69,2015,Estimated,66.2,32615315,viz_men_age,Percentage who had their blood pressure measured,,Men  18-69 - Measured,Men,23.35
Percentage who had their blood pressure measured,Measured,Sex by Age,Men  18-69,2015,Lower Bound,69.3,18699118,,,,Men  18-69 - Measured,Men,4.917
Percentage who had their blood pressure measured,Measured,Sex by Age,Men  18-69,2015,Upper Bound,63,69358525,,,,Men  18-69 - Measured,Men,86.85
Percentage who had their blood pressure measured,Measured,Sex by Age,Women 18-29,2015,Estimated,72.6,69358525,viz_women_age,Percentage who had their blood pressure measured,,Women 18-29 - Measured,Women,95.5
Percentage who had their blood pressure measured,Measured,Sex by Age,Women 18-29,2015,Lower Bound,77.8,23964038,,,,Women 18-29 - Measured,Women,13.49
Percentage who had their blood pressure measured,Measured,Sex by Age,Women 18-29,2015,Upper Bound,67.4,118028139,,,,Women 18-29 - Measured,Women,74.88
