Indicator,Answer,Demographic Group,Demographic Characteristic,Year,Type of indicator,Metric,Estimated Population,Visualization Filter,Name for optional filter,Table Filter,Group - Answer,Ref_group,National Reference
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men 50-69,2015,Estimated,59.5,45172026,viz_men_age,Percentage who had their blood glucose measured,,Men 50-69 - Never measured,Men,44.64
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men 50-69,2015,Lower Bound,55.2,62462221,,,,Men 50-69 - Never measured,Men,35.63
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men 50-69,2015,Upper Bound,63.9,55170430,,,,Men 50-69 - Never measured,Men,7.533
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men  18-69,2015,Estimated,68.8,16338555,viz_men_age,Percentage who had their blood glucose measured,,Men  18-69 - Never measured,Men,44.64
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men  18-69,2015,Lower Bound,65.9,72448267,,,,Men  18-69 - Never measured,Men,35.63
Percentage who had their blood glucose measured,Never measured,Sex by Age,Men  18-69,2015,Upper Bound,71.7,28240241,,,,Men  18-69 - Never measured,Men,7.533
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 18-29,2015,Estimated,67.9,72448267,viz_women_age,Percentage who had their blood glucose measured,,Women 18-29 - Never measured,Women,22.85
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 18-29,2015,Lower Bound,62.6,28240241,,,,Women 18-29 - Never measured,Women,92.37
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 18-29,2015,Upper Bound,73.2,114159782,,,,Women 18-29 - Never measured,Women,92.48
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 30-49,2015,Estimated,66.2,17178965,viz_women_age,Percentage who had their blood glucose measured,,Women 30-49 - Never measured,Women,22.85
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 30-49,2015,Lower Bound,62.7,45172026,,,,Women 30-49 - Never measured,Women,92.37
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 30-49,2015,Upper Bound,69.7,62462221,,,,Women 30-49 - Never measured,Women,92.48
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 50-69,2015,Estimated,58.1,9310010,viz_women_age,Percentage who had their blood glucose measured,,Women 50-69 - Never measured,Women,22.85
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 50-69,2015,Lower Bound,53.7,16338555,,,,Women 50-69 - Never measured,Women,92.37
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women 50-69,2015,Upper Bound,62.6,72448267,,,,Women 50-69 - Never measured,Women,92.48
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women  18-69,2015,Estimated,64.7,114295731,viz_women_age,Percentage who had their blood glucose measured,,Women  18-69 - Never measured,Women,22.85
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women  18-69,2015,Lower Bound,62,20330501,,,,Women  18-69 - Never measured,Women,92.37
Percentage who had their blood glucose measured,Never measured,Sex by Age,Women  18-69,2015,Upper Bound,67.4,17178965,,,,Women  18-69 - Never measured,Women,92.48
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Men,2015,Estimated,,44035001,viz_sex_area,Percentage who had their blood glucose measured,,Rural Men - Never measured,Men,44.64
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Men,2015,Lower Bound,,9310010,,,,Rural Men - Never measured,Men,35.63
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Men,2015,Upper Bound,,16338555,,,,Rural Men - Never measured,Men,7.533
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Women,2015,Estimated,,62462221,viz_sex_area,Percentage who had their blood glucose measured,,Rural Women - Never measured,Women,22.85
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Women,2015,Lower Bound,,55170430,,,,Rural Women - Never measured,Women,92.37
Percentage who had their blood glucose measured,Never measured,Sex by Area,Rural Women,2015,Upper Bound,,44035001,,,,Rural Women - Never measured,Women,92.48
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Men,2015,Estimated,,20330501,viz_sex_area,Percentage who had their blood glucose measured,,Urban Men - Never measured,Men,44.64
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Men,2015,Lower Bound,,17178965,,,,Urban Men - Never measured,Men,35.63
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Men,2015,Upper Bound,,45172026,,,,Urban Men - Never measured,Men,7.533
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Women,2015,Estimated,,114159782,viz_sex_area,Percentage who had their blood glucose measured,,Urban Women - Never measured,Women,22.85
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Women,2015,Lower Bound,,114295731,,,,Urban Women - Never measured,Women,92.37
Percentage who had their blood glucose measured,Never measured,Sex by Area,Urban Women,2015,Upper Bound,,20330501,,,,Urban Women - Never measured,Women,92.48
Percentage who had their blood glucose measured,Never measured,Total,Total,2015,Estimated,66.7,114295731,viz_total,Percentage who had their blood glucose measured,table_total,1.Total - Never measured,,
Percentage who had their blood glucose measured,Never measured,Total,Total,2015,Lower Bound,64.6,20330501,,,table_total,1.Total - Never measured,,
Percentage who had their blood glucose measured,Never measured,Total,Total,2015,Upper Bound,68.8,17178965,,,table_total,1.Total - Never measured,,
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,18-29,2015,Estimated,27.6,72448267,viz_age,Percentage who had their blood glucose measured but not diagnosed,,18-29 - Measured not diagnosed,Total,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,18-29,2015,Lower Bound,23.5,28240241,,,,18-29 - Measured not diagnosed,Total,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,18-29,2015,Upper Bound,31.6,114159782,,,,18-29 - Measured not diagnosed,Total,13.22
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,30-49,2015,Estimated,31.4,17178965,viz_age,Percentage who had their blood glucose measured but not diagnosed,,30-49 - Measured not diagnosed,Total,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,30-49,2015,Lower Bound,28.5,45172026,,,,30-49 - Measured not diagnosed,Total,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,30-49,2015,Upper Bound,34.4,62462221,,,,30-49 - Measured not diagnosed,Total,13.22
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,50-69,2015,Estimated,36.4,9310010,viz_age,Percentage who had their blood glucose measured but not diagnosed,,50-69 - Measured not diagnosed,Total,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,50-69,2015,Lower Bound,33.2,16338555,,,,50-69 - Measured not diagnosed,Total,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age,50-69,2015,Upper Bound,39.7,72448267,,,,50-69 - Measured not diagnosed,Total,13.22
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age, 18-69,2015,Estimated,31.4,114295731,viz_age,Percentage who had their blood glucose measured but not diagnosed,, 18-69 - Measured not diagnosed,Total,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age, 18-69,2015,Lower Bound,29.3,20330501,,,, 18-69 - Measured not diagnosed,Total,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age, 18-69,2015,Upper Bound,33.5,17178965,,,, 18-69 - Measured not diagnosed,Total,13.22
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 18-29,2015,Estimated,,16338555,viz_age_area,Percentage who had their blood glucose measured but not diagnosed,,Rural 18-29 - Measured not diagnosed,Rural,22.85
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 18-29,2015,Lower Bound,,72448267,,,,Rural 18-29 - Measured not diagnosed,Rural,92.37
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 18-29,2015,Upper Bound,,28240241,,,,Rural 18-29 - Measured not diagnosed,Rural,92.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 30-49,2015,Estimated,,44035001,viz_age_area,Percentage who had their blood glucose measured but not diagnosed,,Rural 30-49 - Measured not diagnosed,Rural,22.85
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 30-49,2015,Lower Bound,,9310010,,,,Rural 30-49 - Measured not diagnosed,Rural,92.37
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 30-49,2015,Upper Bound,,16338555,,,,Rural 30-49 - Measured not diagnosed,Rural,92.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 50-69,2015,Estimated,,62462221,viz_age_area,Percentage who had their blood glucose measured but not diagnosed,,Rural 50-69 - Measured not diagnosed,Rural,22.85
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 50-69,2015,Lower Bound,,55170430,,,,Rural 50-69 - Measured not diagnosed,Rural,92.37
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural 50-69,2015,Upper Bound,,44035001,,,,Rural 50-69 - Measured not diagnosed,Rural,92.48
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural  18-69,2015,Estimated,,17178965,viz_age_area,Percentage who had their blood glucose measured but not diagnosed,,Rural  18-69 - Measured not diagnosed,Rural,22.85
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural  18-69,2015,Lower Bound,,45172026,,,,Rural  18-69 - Measured not diagnosed,Rural,92.37
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Rural  18-69,2015,Lower Bound,,62462221,,,,Rural  18-69 - Measured not diagnosed,Rural,92.37
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 18-29,2015,Estimated,,45172026,viz_age_area,Percentage who had their blood glucose measured but not diagnosed,,Urban 18-29 - Measured not diagnosed,Urban,44.64
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 18-29,2015,Lower Bound,,62462221,,,,Urban 18-29 - Measured not diagnosed,Urban,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 18-29,2015,Upper Bound,,55170430,,,,Urban 18-29 - Measured not diagnosed,Urban,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 30-49,2015,Estimated,,20330501,viz_age_area,Percentage who had their blood glucose measured but not diagnosed,,Urban 30-49 - Measured not diagnosed,Urban,44.64
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 30-49,2015,Lower Bound,,17178965,,,,Urban 30-49 - Measured not diagnosed,Urban,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 30-49,2015,Upper Bound,,45172026,,,,Urban 30-49 - Measured not diagnosed,Urban,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 50-69,2015,Estimated,,114159782,viz_age_area,Percentage who had their blood glucose measured but not diagnosed,,Urban 50-69 - Measured not diagnosed,Urban,44.64
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 50-69,2015,Lower Bound,,114295731,,,,Urban 50-69 - Measured not diagnosed,Urban,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban 50-69,2015,Upper Bound,,20330501,,,,Urban 50-69 - Measured not diagnosed,Urban,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban  18-69,2015,Estimated,,72448267,viz_age_area,Percentage who had their blood glucose measured but not diagnosed,,Urban  18-69 - Measured not diagnosed,Urban,44.64
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban  18-69,2015,Lower Bound,,28240241,,,,Urban  18-69 - Measured not diagnosed,Urban,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Age by Area,Urban  18-69,2015,Upper Bound,,114159782,,,,Urban  18-69 - Measured not diagnosed,Urban,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Rural,2015,Estimated,28.2,28240241,viz_area,Percentage who had their blood glucose measured but not diagnosed,,Rural - Measured not diagnosed,Total,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Rural,2015,Lower Bound,26.3,114159782,,,,Rural - Measured not diagnosed,Total,7.533
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Rural,2015,Upper Bound,30.1,114295731,,,,Rural - Measured not diagnosed,Total,13.22
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Urban,2015,Estimated,33.5,55170430,viz_area,Percentage who had their blood glucose measured but not diagnosed,,Urban - Measured not diagnosed,Total,35.63
Percentage who had their blood glucose measured but not diagnosed,Measured not diagnosed,Area,Urban,2015,Lower Bound,32.3,44035001,,,,Urban - Measured not diagnosed,Total,7.533
